22057,6.803,6.665,9.000,8.742,9.000,8.742,1.326,63.33,0.6333,6.470,0.000,63.33,63.33,0.00,0,0,-0.93013,63.33,63.33,0.00,0,0,60.01,0.00,3.33,0.53,0.06,1.000,1.009,3.33,0,255.00,1,55.67,50.67,5.00,6.799,7.442,0.485,0.000,0.010,0.036,24.109,63.33,63,0.0651,9551,3141.03,3408.06,3412.15,5361.94,1073741824,1073292434,536870912,1084926027,0
22194,6.610,6.625,9.000,8.832,9.000,8.832,0.862,67.26,0.6726,6.370,0.000,67.26,67.26,0.00,0,0,-1.12444,67.26,67.26,0.00,0,0,65.35,0.00,1.91,0.15,0.02,1.000,1.004,1.91,0,255.00,1,52.66,47.66,5.00,6.734,7.260,0.343,0.000,-0.133,0.013,30.833,67.26,68,-0.4329,7048,4256.53,3410.05,3412.15,5361.94,1073741824,1073292434,536870912,1084926027,0
22297,7.160,6.931,9.000,8.874,9.000,8.874,0.648,64.58,0.6458,6.296,0.000,64.58,64.58,0.00,0,0,-1.24801,64.58,64.58,0.00,0,0,63.29,0.00,1.30,0.07,0.01,1.000,1.002,1.30,0,255.00,1,48.84,43.84,5.00,7.033,7.526,0.293,0.000,0.148,0.016,23.916,64.58,65,-0.3086,8235,3642.99,3410.81,3412.15,5361.94,1073741824,1073292434,536870912,1084926027,0
22432,7.862,7.715,9.000,8.918,9.000,8.918,0.421,52.39,0.5239,5.869,0.000,52.39,52.39,0.00,0,0,-1.37275,52.39,52.39,0.00,0,0,51.67,0.00,0.72,0.02,0.01,1.000,1.000,0.72,0,255.00,1,39.39,34.39,5.00,7.812,8.280,0.207,0.000,0.062,0.034,8.187,52.39,52,0.3284,9429,3181.67,3330.51,3007.42,4431.98,-536870912,1073189941,3758096384,1084718804,0
22574,7.155,7.320,9.000,8.947,9.000,8.947,0.274,62.58,0.6258,5.603,0.000,62.58,62.58,0.00,0,0,-1.50077,62.58,62.58,0.00,0,0,62.19,0.00,0.39,0.01,0.00,1.000,1.000,0.39,0,255.00,1,45.26,40.26,5.00,7.393,7.743,0.447,2.663,-0.263,0.001,18.678,62.58,62,0.1679,6761,4437.21,3172.84,3007.42,4431.98,-536870912,1073189941,3758096384,1084718804,0
22706,7.605,7.444,9.000,8.965,9.000,8.965,0.178,62.98,0.6298,5.561,0.000,62.98,62.98,0.00,0,0,-1.65080,62.98,62.98,0.00,0,0,62.76,0.00,0.21,0.00,0.00,1.000,1.000,0.21,0,255.00,1,51.05,46.05,5.00,7.503,7.787,1.369,2.506,0.116,-0.001,15.416,62.98,63,-0.3252,6784,4422.17,3092.11,3007.42,4431.98,-536870912,1073189941,3758096384,1084718804,0
22809,8.238,7.971,9.000,8.974,9.000,8.974,0.134,53.69,0.5369,5.365,0.000,53.69,53.69,0.00,0,0,-1.71970,53.69,53.69,0.00,0,0,53.55,0.00,0.14,0.00,0.00,1.000,1.000,0.14,0,255.00,1,44.04,39.04,5.00,8.034,8.340,1.158,0.000,0.233,0.017,5.885,53.69,54,-0.3910,8253,3635.04,3143.44,3416.50,4880.71,-1073741824,1073142637,2147483648,1084928253,0
22944,7.645,7.853,9.000,8.983,9.000,8.983,0.087,57.87,0.5787,5.059,0.000,57.87,57.87,0.00,0,0,-1.80678,57.87,57.87,0.00,0,0,57.79,0.00,0.08,0.00,0.00,1.000,1.000,0.08,0,255.00,1,45.28,40.28,5.00,7.905,8.159,1.072,2.320,-0.289,0.001,8.871,57.87,58,-0.0126,6933,4327.13,3276.69,3416.50,4880.71,-1073741824,1073142637,2147483648,1084928253,0
23088,7.324,7.367,9.000,8.989,9.000,8.989,0.057,69.41,0.6941,5.161,0.000,69.41,69.41,0.00,0,0,-1.94359,69.41,69.41,0.00,0,0,69.37,0.00,0.04,0.00,0.00,1.000,1.000,0.04,0,255.00,1,62.68,57.68,5.00,7.395,7.532,2.674,7.337,-0.081,-0.026,18.917,69.41,69,0.4038,8182,3666.59,3344.91,3416.50,4880.71,-1073741824,1073142637,2147483648,1084928253,0
23221,8.693,8.408,9.000,8.993,9.000,8.993,0.037,49.86,0.4944,4.952,0.000,49.44,49.86,-0.42,0,1,-2.02853,49.44,49.44,0.00,0,0,49.42,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,47.47,44.17,3.30,8.449,8.644,2.311,0.000,0.274,0.018,1.559,49.86,50,-0.0535,8547,3510.00,3338.04,3300.37,4400.50,1610612736,1073042773,536870912,1084868799,0
23322,8.364,8.428,9.000,8.995,9.000,8.995,0.028,49.59,0.4959,4.698,0.000,49.59,49.59,0.00,0,0,-2.06042,49.59,49.59,0.00,0,0,49.57,0.00,0.02,0.00,0.00,1.000,1.000,0.02,0,255.00,1,43.74,40.55,3.19,8.468,8.664,1.834,0.000,-0.111,0.014,1.775,49.59,50,-0.4359,7726,3882.99,3324.48,3300.37,4400.50,1610612736,1073042773,536870912,1084868799,0
23456,6.956,7.223,9.000,8.996,9.000,8.996,0.018,66.69,0.7375,4.764,0.000,73.75,66.69,7.07,1,0,-2.06042,73.75,73.75,0.00,0,0,73.75,0.00,0.01,0.00,0.00,1.000,1.000,0.01,0,255.00,1,67.55,62.55,5.00,7.225,7.236,3.623,10.593,-0.305,-0.043,24.985,66.69,67,-0.4759,6677,4493.04,3312.72,3300.37,4400.50,1610612736,1073042773,536870912,1084868799,0
23600,7.930,7.669,9.000,8.998,9.000,8.998,0.012,67.48,0.6748,5.007,0.000,67.48,67.48,0.00,0,0,-2.14872,67.48,67.48,0.00,0,0,67.48,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,76.51,71.51,5.00,7.678,7.718,4.831,5.219,0.282,-0.018,14.418,67.48,67,0.3064,8869,3382.57,3250.48,3144.22,3789.19,-2147483648,1072908340,1073741824,1084788850,0
23735,8.924,8.764,9.000,8.999,9.000,8.999,0.008,47.26,0.4726,4.684,0.000,47.26,47.26,0.00,0,0,-2.19066,47.26,47.26,0.00,0,0,47.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,51.55,50.30,1.25,8.792,8.927,3.415,0.000,0.150,0.028,0.360,47.26,48,-0.4144,6895,4350.98,3211.98,3144.22,3789.19,-2147483648,1072908340,1073741824,1084788850,0
23836,8.163,8.402,9.000,8.999,9.000,8.999,0.006,53.21,0.5321,4.494,0.000,53.21,53.21,0.00,0,0,-2.21857,53.21,53.21,0.00,0,0,53.21,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,53.33,49.87,3.46,8.428,8.551,2.895,1.691,-0.292,0.007,1.974,53.21,54,-0.3759,10970,2734.73,3187.58,3144.22,3789.19,-2147483648,1072908340,1073741824,1084788850,0
23973,7.063,7.255,9.000,8.999,9.000,8.999,0.004,70.31,0.7576,4.682,0.000,75.76,70.31,5.44,1,0,-2.21857,75.76,75.76,0.00,0,0,75.75,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,77.44,72.44,5.00,7.249,7.220,4.753,10.546,-0.209,-0.044,25.641,70.31,70,0.4667,8451,3549.88,3142.97,3079.08,4658.09,1073741824,1073230979,1610612736,1084755495,0
24109,8.358,8.026,9.000,9.000,9.000,9.000,0.002,63.66,0.6366,4.865,0.000,63.66,63.66,0.00,0,0,-2.33585,63.66,63.66,0.00,0,0,63.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,76.94,71.94,5.00,8.034,8.071,5.200,3.065,0.364,-0.005,9.229,63.66,64,-0.4890,7034,4265.00,3111.79,3079.08,4658.09,1073741824,1073230979,1610612736,1084755495,0
24246,8.844,8.781,9.000,9.000,9.000,9.000,0.002,50.44,0.5044,4.550,0.000,50.44,50.44,0.00,0,0,-2.36613,50.44,50.44,0.00,0,0,50.44,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,55.03,53.85,1.18,8.805,8.924,3.676,0.000,0.049,0.026,0.383,50.44,50,0.2187,6662,4503.15,3102.30,3079.08,4658.09,1073741824,1073230979,1610612736,1084755495,0
24348,7.984,8.256,9.000,9.000,9.000,9.000,0.001,59.34,0.5950,4.460,0.000,59.50,59.34,0.16,1,0,-2.37950,59.50,59.50,0.00,0,0,59.50,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,61.55,57.16,4.39,8.275,8.368,3.454,4.134,-0.322,-0.002,3.616,59.34,59,0.2057,9875,3037.97,3068.08,3013.03,5130.29,1073741824,1073430085,0,1084734451,1
24487,7.592,7.628,9.000,9.000,9.000,9.000,0.001,72.73,0.7273,4.707,0.000,72.73,72.73,0.00,0,0,-2.42067,72.73,72.73,0.00,0,0,72.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,80.81,75.81,5.00,7.629,7.633,5.043,9.286,-0.043,-0.029,15.765,72.73,73,-0.2768,6823,4396.89,3041.21,3013.03,5130.29,1073741824,1073430085,0,1084721679,0
24625,8.981,8.663,9.000,9.000,9.000,9.000,0.001,54.22,0.5422,4.614,0.000,54.22,54.22,0.00,0,0,-2.48317,54.22,54.22,0.00,0,0,54.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,62.02,60.08,1.94,8.680,8.760,4.262,0.000,0.340,0.018,1.318,54.22,54,0.2502,6822,4397.54,3027.46,3013.03,5130.29,1073741824,1073430085,0,1084721679,0
24760,8.365,8.538,9.000,9.000,9.000,9.000,0.000,56.29,0.5629,4.384,0.000,56.29,56.29,0.00,0,0,-2.51065,56.29,56.29,0.00,0,0,56.29,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,56.93,54.26,2.67,8.559,8.660,3.283,2.369,-0.213,0.007,1.158,56.29,56,0.4955,11262,2663.83,3095.44,3166.76,4195.96,1073741824,1073034035,0,1084800390,0
24901,7.658,7.777,9.000,9.000,9.000,9.000,0.000,72.12,0.7212,4.567,0.000,72.12,72.12,0.00,0,0,-2.54734,72.12,72.12,0.00,0,0,72.12,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,77.78,72.78,5.00,7.779,7.791,4.666,9.252,-0.137,-0.028,12.157,72.12,72,0.2869,6906,4344.05,3130.24,3166.76,4195.96,1073741824,1073034035,0,1084800390,0
25035,8.836,8.543,9.000,9.000,9.000,9.000,0.000,58.18,0.5818,4.577,0.000,58.18,58.18,0.00,0,0,-2.61589,58.18,58.18,0.00,0,0,58.18,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,66.22,63.52,2.70,8.554,8.608,4.441,1.188,0.316,0.009,2.138,58.18,58,0.0283,7693,3899.65,3141.73,3135.07,4575.51,536870912,1073175026,1073741824,1084784164,0
25137,8.731,8.744,9.000,9.000,9.000,9.000,0.000,56.02,0.5602,4.434,0.000,56.02,56.02,0.00,0,0,-2.63086,56.02,56.02,0.00,0,0,56.02,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,57.64,56.21,1.43,8.764,8.863,3.578,0.494,-0.031,0.015,0.283,56.02,56,-0.2483,7070,4243.28,3139.33,3135.07,4575.51,536870912,1073175026,1073741824,1084784164,0
25276,8.034,8.175,9.000,9.000,9.000,9.000,0.000,66.74,0.6674,4.453,0.000,66.74,66.74,0.00,0,0,-2.68996,66.74,66.74,0.00,0,0,66.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.90,64.97,4.93,8.186,8.239,3.982,6.475,-0.169,-0.013,4.998,66.74,66,0.4072,7147,4197.57,3137.25,3135.07,4575.51,536870912,1073175026,1073741824,1084784164,0
25378,8.441,8.268,9.000,9.000,9.000,9.000,0.000,65.66,0.6566,4.533,0.000,65.66,65.66,0.00,0,0,-2.73958,65.66,65.66,0.00,0,0,65.66,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,71.82,67.43,4.39,8.276,8.313,4.413,5.059,0.182,-0.009,4.382,65.66,65,0.2717,10804,2776.75,3136.47,3135.07,4575.51,536870912,1073175026,1073741824,1084784164,0
25511,8.866,8.787,9.000,9.000,9.000,9.000,0.000,58.14,0.5814,4.403,0.000,58.14,58.14,0.00,0,0,-2.76872,58.14,58.14,0.00,0,0,58.14,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,58.44,57.26,1.18,8.806,8.898,3.563,0.964,0.071,0.013,0.159,58.14,58,0.2274,7929,3783.58,2960.95,2776.80,4202.72,0,1073231706,2684354560,1084600728,0
25650,8.320,8.474,9.000,9.000,9.000,9.000,0.000,62.42,0.6242,4.338,0.000,62.42,62.42,0.00,0,0,-2.80306,62.42,62.42,0.00,0,0,62.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,62.23,59.12,3.10,8.488,8.551,3.493,4.736,-0.187,-0.005,1.791,62.42,63,-0.2481,6766,4433.93,2871.08,2776.80,4202.72,0,1073231706,2684354560,1084600728,0
25788,8.390,8.367,9.000,9.000,9.000,9.000,0.000,65.68,0.6568,4.413,0.000,65.68,65.68,0.00,0,0,-2.86066,65.68,65.68,0.00,0,0,65.68,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,69.17,65.39,3.79,8.374,8.408,4.122,5.427,0.017,-0.010,3.073,65.68,65,0.2427,6924,4332.76,3006.30,3682.94,5053.33,-536870912,1073083415,1610612736,1085064671,0
25892,8.783,8.634,9.000,9.000,9.000,9.000,0.000,62.22,0.6222,4.400,0.000,62.22,62.22,0.00,0,0,-2.88754,62.22,62.22,0.00,0,0,62.22,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.84,62.68,2.15,8.644,8.694,4.010,2.907,0.156,0.002,0.928,62.22,62,0.2738,7626,3933.91,3249.89,3682.94,5053.33,-536870912,1073083415,1610612736,1085064671,0
26027,8.715,8.718,9.000,9.000,9.000,9.000,0.000,61.74,0.6174,4.333,0.000,61.74,61.74,0.00,0,0,-2.91326,61.74,61.74,0.00,0,0,61.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,61.29,59.67,1.63,8.731,8.797,3.622,2.895,-0.017,0.004,0.420,61.74,62,0.1354,8001,3749.53,3483.00,3682.94,5053.33,-536870912,1073083415,0,1085098768,1
26167,8.562,8.586,9.000,9.000,9.000,9.000,0.000,63.86,0.6386,4.324,0.000,63.86,63.86,0.00,0,0,-2.94680,63.86,63.86,0.00,0,0,63.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.17,61.72,2.44,8.596,8.642,3.748,4.447,-0.038,-0.004,1.128,63.86,64,-0.3445,7752,3869.97,3449.30,3026.61,4141.68,-2147483648,1073079565,2147483648,1084728632,0
26306,8.679,8.652,9.000,9.000,9.000,9.000,0.000,63.76,0.6376,4.326,0.000,63.76,63.76,0.00,0,0,-2.98054,63.76,63.76,0.00,0,0,63.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.49,62.44,2.05,8.661,8.704,3.856,3.925,0.020,-0.002,0.786,63.76,64,0.2470,8341,3596.69,3243.03,3026.61,4141.68,-2147483648,1073079565,2147483648,1084728632,0
26408,8.736,8.716,9.000,9.000,9.000,9.000,0.000,63.38,0.6338,4.313,0.000,63.38,63.38,0.00,0,0,-2.99823,63.38,63.38,0.00,0,0,63.38,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,63.48,61.82,1.66,8.726,8.773,3.799,3.539,0.013,0.000,0.481,63.38,63,0.0982,8421,3562.52,3165.12,3026.61,4141.68,-2147483648,1073079565,2147483648,1084728632,0
26542,8.734,8.725,9.000,9.000,9.000,9.000,0.000,63.76,0.6376,4.298,0.000,63.76,63.76,0.00,0,0,-3.02334,63.76,63.76,0.00,0,0,63.76,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,63.49,61.88,1.61,8.735,8.778,3.778,3.777,0.000,-0.001,0.456,63.76,64,0.0422,8123,3693.22,3139.31,3235.52,3866.84,1073741824,1072897848,2147483648,1084835595,0
26685,8.721,8.722,9.000,9.000,9.000,9.000,0.000,64.26,0.6426,4.292,0.000,64.26,64.26,0.00,0,0,-3.04806,64.26,64.26,0.00,0,0,64.26,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.13,62.50,1.63,8.730,8.768,3.826,4.029,-0.010,-0.002,0.485,64.26,64,0.2574,6615,4535.15,3186.26,3235.52,3866.84,1073741824,1072897848,2147483648,1084835595,0
26821,8.769,8.756,9.000,9.000,9.000,9.000,0.000,64.32,0.6432,4.287,0.000,64.32,64.32,0.00,0,0,-3.07089,64.32,64.32,0.00,0,0,64.32,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.18,62.75,1.43,8.763,8.799,3.857,3.906,0.006,-0.001,0.369,64.32,64,0.1206,6901,4347.20,3210.30,3235.52,3866.84,1073741824,1072897848,2147483648,1084835595,0
26923,8.776,8.771,9.000,9.000,9.000,9.000,0.000,64.42,0.6442,4.283,0.000,64.42,64.42,0.00,0,0,-3.08481,64.42,64.42,0.00,0,0,64.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.21,62.87,1.34,8.778,8.812,3.865,3.906,-0.001,-0.001,0.323,64.42,65,-0.1010,7429,4038.23,3241.87,3347.98,4304.55,536870912,1072992841,1073741824,1084893175,0
27058,8.792,8.788,9.000,9.000,9.000,9.000,0.000,64.60,0.6460,4.276,0.000,64.60,64.60,0.00,0,0,-3.10400,64.60,64.60,0.00,0,0,64.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.29,63.05,1.24,8.795,8.827,3.877,3.954,-0.003,-0.001,0.276,64.60,64,0.3611,6802,4410.47,3293.65,3347.98,4304.55,536870912,1072992841,1073741824,1084893175,0
27195,8.811,8.814,9.000,9.000,9.000,9.000,0.000,64.74,0.6474,4.266,0.000,64.74,64.74,0.00,0,0,-3.12666,64.74,64.74,0.00,0,0,64.74,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.29,63.20,1.09,8.820,8.850,3.887,3.975,-0.010,-0.001,0.211,64.74,65,-0.2007,7319,4098.92,3325.73,3347.98,4304.55,536870912,1072992841,1073741824,1084893175,0
27330,8.816,8.819,9.000,9.000,9.000,9.000,0.000,64.99,0.6499,4.263,0.000,64.99,64.99,0.00,0,0,-3.14279,64.99,64.99,0.00,0,0,64.99,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.66,63.60,1.06,8.825,8.851,3.925,4.074,-0.010,-0.001,0.203,64.99,65,0.4099,7791,3850.60,3297.36,3239.02,5263.41,0,1073348608,536870912,1084837388,0
27434,8.850,8.846,9.000,9.000,9.000,9.000,0.000,64.96,0.6496,4.258,0.000,64.96,64.96,0.00,0,0,-3.15706,64.96,64.96,0.00,0,0,64.96,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,64.57,63.67,0.90,8.852,8.877,3.936,3.970,-0.002,-0.001,0.143,64.96,65,0.1911,6758,4439.18,3268.89,3239.02,5263.41,0,1073348608,536870912,1084837388,0
